계산자리표,명사
계산장치,명사
계산잰자리,명사
계산중심,명사
계산짐,명사
계산항해,명사
계산회전수,명사
계선사격,명사
계수,명사
계수방식상사수자변환기,명사
계술,명사
계시안,명사
계실,명사
계약규률,명사
계우,명사
계인,명사
계전,명사
계전조절기,명사
계전조종체계,명사
계전특성,명사
계절관측,명사
계절로동자,명사
계절로력,명사
계절머슴,명사
계절수,명사
계절잠,명사
계절조,명사
계조,명사
계지,명사
계지,명사
계집난봉,명사
계층집단,명사
계치,명사
계치하다,동사
계칭범주,명사
계칭토,명사
계탕줄,명사
계통사이섞붙임,명사
계통포,명사
계페,명사
계하변,명사
계호,명사
계화,명사
계화청삼,명사
계획규률,명사
계획리윤,명사
계획선,명사
계획세포,명사
계획수자,명사
계획적계약,명사
고-냥,부사
고가롭다,형용사
고가철길,명사
고가현부,명사
고강도비날론,명사
고개,명사
고개-마루,명사
고개그물,명사
고개길,명사
고개놀이,명사
고개덤장,명사
고개방아,명사
고개세,명사
고개심,명사
고개짓,명사
고개춤,명사
고거,명사
고게,북한어
고게,명사
고결,명사
고결성,명사
고경하다,형용사
고고,감탄사
고고년대학,명사
고고성,명사
고공감압증,명사
고공로케트,명사
고관부호,명사
고구마박나비,명사
고구마세균병,명사
고구마얼룩병,명사
고구마작은나비,명사
고군독전,명사
고규,명사
고규,명사
고규산질유리,명사
고규식,명사
고금약,명사
고금유현,명사
고급군관,명사
고급남새,명사
고급동작,명사
고급번역,명사
고급번역프로그람,명사
고급성인학교,명사
고급학교,명사
고기결,명사
고기고추장,명사
고기기지,명사
고기꿰미,명사
고기남새죽,명사
고기다래끼,명사
고기덕,명사
고기된장,명사
고기떡,명사
고기마룩,명사
고기모음등,명사
고기목장,명사
고기묵편,명사
고기미생물,명사
고기받이간,명사
고기배,명사
고기부꺼리,명사
고기순대,명사
고기숨구멍,명사
고기식물,명사
고기알모양광석,명사
고기압등,명사
고기압성바람,명사
고기잡이불,명사
고기잡이전투,명사
고기장덩이,명사
고기점,명사
고기졸임,명사
고기종,명사
고기중독균,명사
고기중독증,명사
고기털종,명사
고기토끼,명사
고기평야,명사
고기회,명사
고깔꽃차례,명사
고깔발파,명사
고깔밥,명사
고깔불,명사
고깔살,명사
고깔이끼,명사
고깔이바퀴,명사
고깔조개,명사
고깔형리마,명사
고난겹다,형용사
고낭,명사
고농군,명사
고누다,동사
고닥고닥,부사
고닥고닥하다,형용사
고단-하다,형용사
고달,명사
고달걸음,명사
고대,부사
고대광하,명사
고대애급력서,명사
고도근시,명사
고도반,명사
고도작업,명사
고독,명사
고독스럽다,형용사
고독하다,동사
고동구호,명사
고동대,명사
고드래돌,명사
고등,명사
고등기술전문학교,명사
고등농업전문학교,명사
고등반,명사
고등어숙회,명사
고등어졸임,명사
고등의무교육,명사
고등전문학교,명사
고등중학교,명사
고등탐방,명사
고딩이땀,명사
고라니,명사
고라리생원,명사
고라지다,동사
고락차,명사
고란가름대,명사
고란친주,명사
고랑씨뿌리기,명사
고래-답,명사
고래등,명사
고래딱개비,명사
고래배,명사
고래잡이권양기,명사
고래재,명사
고래포작살,명사
고량하다,형용사
고려,명사
고려국어가요,명사
고려도자기공예술,명사
고려민주련방공화국창립방안,명사
고려장성,명사
고려종덩굴,명사
고려푸른사기,명사
고려푸른사기합,명사
고력률송전,명사
고로록거리다,동사
고로록고로록,부사
고로록고로록하다,동사
고로록대다,동사
고료,명사
고루,명사
고루기,명사
고루다,동사
고루매화지의,명사
고루물들임약,명사
고루물듬성,명사
고률,명사
고르기,명사
고르기교배,명사
고르기지수법,명사
고르로이,부사
고르롭다,형용사
고르릉고르릉,부사
고르릉고르릉하다,동사
고른계,명사
고른꽃차례,명사
고른살꽃차례,명사
고른흐름,명사
고름도,명사
고름독증,명사
고름새,명사
고름오줌,명사
고름오줌증,명사
고름피,명사
고름헌데,명사
고릉고릉,부사
고리고리,부사
고리고리하다,형용사
고리꿰기놀이,명사
고리꿰기판,명사
고리노랑뒤날개밤나비,명사
고리눈알,명사
고리다,동사
고리대국가,명사
고리대채,명사
고리뚝,명사
고리띠,명사
고리마디동물,명사
고리마을,명사
고리망막염,명사
고리매듭,명사
고리멜빵,명사
고리면,명사
고리모양가림,명사
고리모양염색체,명사
고리무늬도관,명사
고리무늬바퀴,명사
고리무늬좀모기,명사
고리반응,명사
고리뿔들양,명사
고리사슬공급기,명사
고리삭뼈,명사
고리산호무지,명사
고리살,명사
고리솜,명사
고리쇠줄,명사
고리수,명사
고리수놓이,명사
고리식,명사
고리식가락,명사
고리식드림줄,명사
고리식소기,명사
고리식운행로,명사
고리운,명사
고리운동,명사
고리윤활,명사
고리쟁이,명사
고리정방기,명사
고리체,명사
고리체조,명사
고리치레,명사
고리틀,명사
고리틀운동,명사
고리패랭이,명사
고리해가림,명사
고리형용수철,명사
고리효과,명사
고리흐름,명사
고림보소리,명사
고립물결,명사
고릿고릿,부사
고릿고릿하다,형용사
고마르까세멘트,명사
고망년,명사
고명,명사
고모,명사
고모사촌,명사
고목등걸,명사
고무-주머니,명사
고무-줄,명사
고무가락지바킹,명사
고무동,명사
고무드레,명사
고무떼,명사
고무뜨개,명사
고무래기,명사
고무래우릉성이,명사
고무밀개,명사
고무배전띠,명사
고무살,명사
고무살덧머리,명사
고무작,부사
고무작거리다,동사
고무작고무작,부사
고무작고무작하다,동사
고무작대다,동사
고무절연케블,명사
고무줄공,명사
고무즙가공,명사
고무직,명사
고무채,명사
고무칠,명사
고무침적가공,명사
고무피페트빨개,명사
고문-격,명사
고물,
고물감,명사
고물다락,명사
고물바줄,명사
고물사공,명사
고물선실,명사
고물전,명사
고물짐칸,명사
고미엑스,명사
고밀고밀,부사
고밀고밀하다,형용사
고박거리다,동사
고박고박,부사
고박고박하다,동사
고박대다,동사
고방,명사
고보자력테프,명사
고보자력합금,명사
고부라-지다,동사
고분스럽다,형용사
고분스레,부사
고분자교질,명사
고불딱,부사
고불딱거리다,동사
고불딱고불딱,부사
고불딱고불딱하다,동사
고불딱대다,동사
고불딱하다,동사
고불락거리다,동사
고불락고불락,부사
고불락고불락하다,동사
고불락닐락,부사
고불락대다,동사
고불통대,명사
고비국,명사
고비사위,명사
고빠끄,명사
고뿌놀음,명사
고사로케트,명사
고사로케트조종체계,명사
고사무기,명사
고사조종로케트,명사
고사총수,명사
고사화력,명사
고삭다,동사
고산군,명사
고산류수,명사
고산성경관,명사
고산습초원토양,명사
고산제비,명사
고산초본대,명사
고삿-고삿,부사
고상-고상,부사
고상고상-하다,동사
고생-줄,명사
고생감,명사
고생줴기,명사
고석배기,명사
고선수선,명사
고성기유지,명사
고성념불,명사
고성락조,명사
고소거리,명사
고소무레하다,형용사
고속^기억^장치,컴퓨터
고속도굴진,명사
고속도안전기,명사
고속도엔진,명사
고속도용해법,명사
고속도차량,명사
고속도초지기,명사
고속도항성,명사
고속디젤연료,명사
고수,명사
고수률팔프,명사
고쉐병,명사
고슬부루,명사
고슴도치이끼,명사
고시랑-거리다,동사
고시랑-고시랑,부사
고시랑-대다,동사
고시랑고시랑-하다,동사
고시르다,동사
고시시,부사
고시시하다,형용사
고식적료법,명사
고실,명사
고실-하다,동사
고심겹다,형용사
고아,명사
고아대다,동사
고아치다,동사
고압관수욕,명사
고압까벨,명사
고압다이야,명사
고압마그네트,명사
고압물문,명사
고압바킹,명사
고압양생로,명사
고압여닫이,명사
고압연료거르개,명사
고압연료뽐프,명사
고압타빈뽐프,명사
고약때,명사
고양목,명사
고양이,명사
고양이곰,명사
고양이댕기,명사
고양이발톱병,명사
고양이원숭이,명사
고양이털이,명사
고여들다,동사
고여바치다,동사
고여오르다,동사
고역군,명사
고역장,명사
고역터,명사
고열로동,명사
고열로동자,명사
고열환원,명사
고열환원제,명사
고예승류,명사
고옥건령,명사
고옥탄가성분,명사
고온다습대,명사
고온물리화학정제,명사
고온타르,명사
고온플라즈마,명사
고용간첩,명사
고용군,명사
고용군대,명사
고용로동자,명사
고용로력,명사
고용분자,명사
고용살이근성,명사
고용체분렬작용,명사
고용학자,명사
고운알,명사
고유기,명사
고유려기,명사
고유말,명사
고유미세기,명사
고유에네르기,명사
고유전력,명사
고유조선어휘,명사
고유직선,명사
고음구,명사
고음기호,명사
고음단소,명사
고음독창,명사
고음저대,명사
고인물,명사
고인물빼기,명사
고임나무,명사
고임천정,명사
고임틀,명사
고작,명사
고저기,명사
고적,명사
고적연하다,형용사
고적층,명사
고전-물,명사
고전가,명사
고전대가,명사
고전병,명사
고전압까벨,명사
고전압성형,명사
고전압조형,명사
고전적로작,명사
고전전기력학,명사
고전통계물리학,명사
고전형레스링,명사
고절릉상,명사
고정,명사
고정-하다,형용사
고정-히,부사
고정가림판,명사
고정격식,명사
고정고정하다,형용사
고정기금,명사
고정놓아먹이기,명사
고정대축일,명사
고정돛달이,명사
고정로력,명사
고정로프,명사
고정무넘이,명사
고정바줄,명사
고정보,명사
고정상재생,명사
고정식벽기중기,명사
고정식콩크리트혼합기,명사
고정안강망,명사
고정언,명사
고정영사기,명사
고정자망,명사
고정적로력협조반,명사
고정적품앗이반,명사
고정짐,명사
고정촬영기,명사
고정탈곡기,명사
고정탈곡장,명사
고정풍대,명사
고정현물세,명사
고정현물세제,명사
고조파발진기,명사
고조파이지러짐,명사
고주,명사
고주파겉면가열,명사
고주파겉면열처리,명사
고주파납땜,명사
고주파도자기,명사
고주파삼극소자,명사
고주파열처리,명사
고주파유도자,명사
고주파전면가열,명사
고주파접착기,명사
고주파치료,명사
고주파튐성파탐사,명사
고주파폴라로그라프법,명사
고주파플라즈마트론,명사
고중,명사
고중반,명사
고즈근하다,형용사
고지간,명사
고지개,명사
고지개대가리,명사
고지개밭,명사
고지군,명사
고지돈,명사
고지레하다,형용사
고지모,명사
고지모도,명사
고지자기년대측정법,명사
고질강,명사
고짐,명사
고짐채,명사
고짐하다,동사
고집둥이,명사
고착관길,명사
고착기관,명사
고착대,명사
고착반,명사
고체서슬,명사
고체쓸림,명사
고체전도음,명사
고체전해축전지,명사
고체페기물,명사
고초기,명사
고촉등,명사
고추,명사
고추-하다,동사
고추건뎅이젓장아찌,명사
고추꼬투리,명사
고추꿩,명사
고추냉이무우,명사
고추무거리,명사
고추물,명사
고추벌레,명사
고추소박이졸임,명사
고추타래,명사
고추탄저균,명사
고추폭탄,명사
고층기상전보문,명사
고층도,명사
고층살림집,명사
고치겉솜,명사
고치꼭지,명사
고치끈,명사
고치말림기,명사
고치말림률,명사
고치바르기,명사
고치받기,명사
고치섬유헤침,명사
고치실모으기,명사
고치실모음기,명사
고치실층,명사
고치실층비률,명사
고치안,명사
고치주름살,명사
고치질,명사
고치짓기,명사
고치판,명사
고치푸는기계,명사
고치풀림처리,명사
고토록니석,명사
고티,명사
고티크미술,명사
고패,명사
고패뜀,명사
고패절,명사
고패젓,명사
고패줄,명사
고포,명사
고포섬유,명사
고포실,명사
고포직,명사
고표,명사
고풀거리다,동사
고풀고풀,부사
고풀고풀하다,동사
고풀대다,동사
고풀딱거리다,동사
고풀딱고풀딱,부사
고풀딱고풀딱하다,동사
고풀딱대다,동사
고풍군,명사
고풍줄,명사
고학살이,명사
고한임금제도,명사
고혈압발증,명사
고혈압병,명사
고혈압성정신병,명사
고회석가루,명사
고회석내화물,명사
고효률송전,명사
곡결하다,형용사
곡경,명사
곡곡,부사
곡광,명사
곡달,명사
곡량,명사
곡면채,명사
곡물꼼바인,명사
곡물왕나무좀,명사
곡물저장학,명사
곡물학,명사
곡보책,명사
곡산,명사
곡산공장,명사
곡상,명사
곡선다리,명사
곡선뜨기,명사
곡선마름,명사
곡선이발치차,명사
곡선자동기록기,명사
곡선자리표계,명사
곡수류상,명사
곡식가꾸기,명사
곡식무지,명사
곡식짚,명사
곡평,명사
곡평하다,동사
곡필무문,명사
곤난,명사
곤난스럽다,형용사
곤난스레,부사
곤난하다,형용사
곤난히,부사
곤닭알,명사
곤독거리다,동사
곤독곤독,부사
곤독곤독하다,동사
곤독대다,동사
곤돌거리다,동사
곤돌곤돌,부사
곤돌곤돌하다,동사
곤돌대다,동사
곤두,명사
곤두-잡이,명사
곤두다,동사
곤두박-히다,동사
곤두새우다,동사
곤두하다,동사
곤드랑거리다,동사
곤드랑곤드랑,부사
곤드랑곤드랑하다,동사
곤드랑대다,동사
곤득거리다,동사
곤득곤득,부사
곤득곤득하다,동사
곤득대다,동사
곤들거리다,동사
곤들곤들,부사
곤들곤들하다,동사
곤들대다,동사
곤봉긴꼬리애기벌,명사
곤봉새털진드기,명사
곤봉석회편모충,명사
곤봉엿벌,명사
곤봉우릉성이,명사
곤봉운동,명사
곤질꼬니,명사
곤청,명사
곤청색,명사
곤충유인제,명사
곤충잡이,명사
곤포밭,명사
곧달음,명사
곧서다,동사
곧은놀림,명사
곧은달림길,명사
곧은닷채찍벌레,명사
곧은박이,명사
곧은밸,명사
곧은밸빠지기,명사
곧은밸살버섯,명사
곧은삭비단이끼,명사
곧은시침,명사
곧은촉무음,명사
곧은치마,명사
곧은털이끼,명사
곧은활,명사
곧이-곧이,부사
곧추마름,명사
곧추잇기,명사
곧추지치기,명사
곧추치기,명사
곧추하다,동사
골-살,명사
골가랑,부사
골가랑골가랑,부사
골가랑골가랑하다,형용사
골가랑하다,형용사
골각,명사
골갈이,명사
골갈이하다,동사
골개,명사
골개강,명사
골개골,명사
골개논,명사
골개물,명사
골개수,명사
골개천,명사
골갱이,명사
골고롭다,형용사
골골,부사
골동기명,명사
골동어,명사
골라먹다,동사
골라베기,명사
골라쥐다,동사
골량반,명사
골려넘기다,동사
골립,명사
골립-하다,동사
골막바지,명사
골막집,명사
골막치기,명사
골목굽이,명사
골무단추,명사
골무함,명사
골받이,명사
골밭,명사
골뱅이걸음,명사
골뱅이선,명사
골병풍,명사
골빈장,명사
골서방,명사
골속,명사
골숨하다,형용사
골시내,명사
골십년,명사
골싸하다,형용사
골쑴골쑴,부사
골쑴골쑴하다,형용사
골쑴하다,형용사
골씌우는기계,명사
골안골,명사
골어구,명사
골외과,명사
골육형제,명사
골자,명사
골조콩크리트,명사
골주름,명사
골증로열,명사
골질,명사
골집,명사
골짜기바람,명사
골짜기치기,명사
골짜기포전,명사
골짝굽이,명사
골짝바닥,명사
골째기,명사
골째기하다,동사
골천장,명사
골치기,명사
골치마,명사
골탄,명사
골탄칠,명사
골탄칠하다,동사
골통,명사
골팍,명사
골표,명사
골프놀이,명사
골함지땅,명사
곬거리,명사
곬구들,명사
곬말장그물,명사
곬살,명사
곬섶,명사
곬수채,명사
곬온돌,명사
곰돌아들다,동사
곰방그네,명사
곰방술,명사
곰방지게,명사
곰배질,명사
곰보대,명사
곰보뜨기,명사
곰보미장,명사
곰보뼈벌레,명사
곰보세멘트벽,명사
곰보수,명사
곰보우릉성이,명사
곰보인화지,명사
곰보직,명사
곰보천,명사
곰상하다,형용사
곰실곰실,부사
곰열,명사
곰의열,명사
곰취물,명사
곰취쌈,명사
곰큰새우,명사
곰통,명사
곱-잡다,동사
곱-채다,동사
곱가마질,명사
곱가마질하다,동사
곱값,명사
곱대거리,명사
곱돌장,명사
곱들이,부사
곱등어,명사
곱등어기름,명사
곱등어푸른벌레말,명사
곱디뎌걷기,명사
곱리자,명사
곱먹음뜨개,명사
곱바리,명사
곱박,부사
곱박곱박,부사
곱박곱박하다,동사
곱박이,명사
곱박하다,동사
곱밟다,동사
곱밸,명사
곱삭,부사
곱삭거리다,동사
곱삭곱삭,부사
곱삭곱삭하다,동사
곱삭대다,동사
곱삭하다,동사
곱새,명사
곱새걸음,명사
곱새기와,명사
곱새등말,명사
곱새막,명사
곱새싸그쟁이,명사
곱새이영,명사
곱새춤,명사
곱새표본벌레,명사
곱새풀새우,명사
곱슬버들,명사
곱슬빔,명사
곱슬빔실,명사
곱슬섬유,명사
곱슬성,명사
곱슬수,명사
곱신곱신,부사
곱신곱신하다,동사
곱실곱실,부사
곱실곱실하다,형용사
곱십번,명사
곱싸리다,동사
곱싸박다,동사
곱싸박음질,명사
곱올림,명사
곱잇다,동사
곱저고리,명사
곱절수,명사
곱접어감침,명사
곱접어박이,명사
곱접어싸박이,명사
곱죽다,동사
곱추,명사
곱추송어,명사
곱침,명사
곱폭,명사
곱하기회로,명사
공-돈,명사
공-말,명사
공-먹다,동사
공가,명사
공간,명사
공간배좌,명사
공간분집수신,명사
공간전하령역,명사
공간지,명사
공개당총회,명사
공개당회의,명사
공격,명사
공격마당,명사
공격살표,명사
공격서렬,명사
공격어김,명사
공격어김전술,명사
공공경리,명사
공구,명사
공구르다,동사
공구쌈,명사
공구쌈지,명사
공구혁명,명사
공군작전조,명사
공그,명사
공그르다,동사
공극-성,명사
공극손실,명사
공글다,동사
공글리다,동사
공급^계약,법률
공급수,명사
공급제,명사
공급통,명사
공기,명사
공기-방석,명사
공기-층,명사
공기갈이,명사
공기갈이량,명사
공기갈이문,명사
공기갈이창,명사
공기갈이하다,동사
공기곁수,명사
공기돌,명사
공기떼,명사
공기랭동기,명사
공기마개,명사
공기말리기,명사
공기모음통,명사
공기미생물,명사
공기반작용기관,명사
공기방,명사
공기방석자동차,명사
공기배,명사
공기변,명사
공기보총,명사
공기빼기,명사
공기빼기함,명사
공기뽐프,명사
공기섞음,명사
공기선,명사
공기성가스,명사
공기스며들기,명사
공기식정방기,명사
공기식직기,명사
공기쏘이기,명사
공기아세틸렌불길,명사
공기안내,명사
공기안마,명사
공기옷,명사
공기용량,명사
공기이온치료,명사
공기전로,명사
공기전호자름,명사
공기졸분석기,명사
공기졸소독기,명사
공기졸약제,명사
공기진동조태기,명사
공기집합기,명사
공기타격시추기,명사
공기환원법,명사
공기흐름분쇄기,명사
공놀다,동사
공놀리다,동사
공농,명사
공다루기,명사
공담허설,명사
공대수미사일,명사
공동가축,명사
공동봉사구역,명사
공동빛록음,명사
공동소비폰드,명사
공동유희실,명사
공동조종방식,명사
공동축적금,명사
공동축적기금,명사
공동축적폰드,명사
공동코드,명사
공동콤뮤니케,명사
공동폰드,명사
공두,명사
공력,명사
공력재백,명사
공례단,명사
공로력,명사
공로메달,명사
공로자,명사
공률,명사
공리감,명사
공막이판,명사
공말-하다,동사
공명중성자,명사
공무,명사
공무동력,명사
공무동력직장,명사
공무상범죄,명사
공무절삭기대,명사
공무직장,명사
공물,명사
공미,명사
공미사상,명사
공민단체,명사
공민등록,명사
공민등록증,명사
공민왕무덤,명사
공민전쟁,명사
공민증,명사
공방,명사
공방독침,명사
공번-되다,형용사
공병땅크,명사
공병예비대,명사
공병장갑차,명사
공병차단물,명사
공부,명사
공부군,명사
공부놀이감,명사
공불,명사
공빙,명사
공사동운,명사
공사렬차,명사
공사탈,명사
공산국제,명사
공산대학,명사
공산주의분배원칙,명사
공산주의아바이,명사
공산주의어머니,명사
공산주의청년동맹,명사
공산청년동맹,명사
공상,명사
공선료,명사
공선배수량,명사
공선운임,명사
공선흘수,명사
공쇠,명사
공쇠후치,명사
공수,명사
공수,명사
공수도급지불제,명사
공수륙전대,명사
공습기재,명사
공시간,명사
공식사무문체,명사
공심,명사
공심언제,명사
공액효과,명사
공업구조학,명사
공업기업소,명사
공업농업국,명사
공업농업국가,명사
공업로력,명사
공업로보트,명사
공업미술,명사
공업법랑,명사
공업사회론,명사
공업열력학,명사
공업용실,명사
공업용폭약,명사
공업잡음,명사
공업장애,명사
공업적건설,명사
공업주파수,명사
공업총생산액,명사
공연대,명사
공연편대,명사
공예사,명사
공예유리,명사
공예적성숙기,명사
공예학적길이,명사
공예학적여물기,명사
공용전,명사
공용체신,명사
공운,명사
공운동,명사
공운하다,동사
공원개구,명사
공원관리대,명사
공원도시,명사
공원지,명사
공이판,명사
공작-광,명사
공작귀뿔물벼룩,명사
공작기계새끼치기운동,명사
공작기대,명사
공작돌,명사
공작색,명사
공작선,명사
공작신관,명사
공작어,명사
공작조,명사
공작지,명사
공작큰물벼룩,명사
공장^위원회,사회
공장고등전문학교,명사
공장급수,명사
공장당,명사
공장당위원회,명사
공장신문,명사
공장체육,명사
공정살균,명사
공정습도,명사
공정원,명사
공정입출구장치,명사
공정자동조종체계,명사
공조,명사
공조낚시,명사
공죽음,명사
공죽음하다,동사
공중,부사
공중-걸이,명사
공중가지묻기,명사
공중강도,명사
공중관,명사
공중교예,명사
공중기구차단물,명사
공중다리,명사
공중들이,명사
공중떠돌이생물,명사
공중비적,명사
공중뿌리,명사
공중선로,명사
공중실,명사
공중양망기,명사
공중요새,명사
공중유지비행,명사
공중재배,명사
공중적,명사
공중전쟁,명사
공중전차선,명사
공중전화소,명사
공중전화실,명사
공중접지선,명사
공중정탐,명사
공중정황,명사
공중제대,명사
공중조작비행,명사
공중지치기,명사
공중직일,명사
공중체제,명사
공중축합반응,명사
공중핵폭발,명사
공진채,명사
공짜일,명사
공차비,명사
공창,명사
공창하다,동사
공채찍벌레,명사
공청,명사
공쳐내기,명사
공초점공진기,명사
공추,명사
공탄,명사
공턱,명사
공통-어,명사
공통기초어,명사
공통솎음수,명사
공통주로,명사
공통차,명사
공판기,명사
공포작전,명사
공폴리아미드,명사
공폴리에스테르,명사
공품,명사
공하배수량,명사
공행정,명사
공형계,명사
공형틀,명사
공화음,명사
공회청,명사
공후지녀,명사
공후지락,명사
공훈계산원,명사
공훈기계제작공,명사
공훈도시관리공,명사
공훈뜨락또르운전사,명사
공훈량정창고원,명사
공훈로동정량원,명사
공훈료리사,명사
공훈류벌공,명사
공훈리발사,명사
공훈방송기재공,명사
공훈방송원,명사
공훈배우,명사
공훈벌목공,명사
공훈부기원,명사
공훈사양공,명사
공훈산림공,명사
공훈설계가,명사
공훈소성공,명사
공훈수매원,명사
공훈식량공급원,명사
공훈약제사,명사
공훈양수공,명사
공훈열관리공,명사
공훈영화보급원,명사
공훈예측원,명사
공훈용해공,명사
공훈우편통신원,명사
공훈운재공,명사
공훈전력공,명사
공훈정미공,명사
공훈제염공,명사
공훈제지공,명사
공훈철길원,명사
공훈철도수송원,명사
공훈출판물보급원,명사
공훈편의수리공,명사
과가관념,명사
과감음정,명사
과강하다,형용사
과거군,명사
과거로동,명사
과거지속,명사
과건조,명사
과권양,명사
과급하다,형용사
과녁-받이,명사
과녁비행기,명사
과녁핵,명사
과다들다,동사
과닥과닥,부사
과닥과닥하다,형용사
과단력,명사
과대,명사
과도봉방,명사
과도원소,명사
과도적지대,명사
과도종,명사
과동률,명사
과동사,명사
과동성,명사
과동성작물,명사
과동지,명사
과따대다,동사
과람화,명사
과랭각기,명사
과로증,명사
과루부,명사
과립백혈구소실증,명사
과망대열,명사
과반생,명사
과불적중,명사
과사,명사
과사,명사
과사하다,동사
과사하다,동사
과산성위병,명사
과산성위염,명사
과석비료,명사
과숙림,명사
과숙알,명사
과습지,명사
과승차,명사
과승차하다,동사
과승하다,형용사
과시,명사
과실단물,명사
과실단졸임,명사
과실물,명사
과실쨤,명사
과심하다,형용사
과업,명사
과염화비닐,명사
과외교양,명사
과외교육교양기관,명사
과외로동,명사
과요드산,명사
과요드산칼리움,명사
과일군,명사
과일꾸미,명사
과일단묵,명사
과일단물,명사
과일단졸임,명사
과일당,명사
과일뒤익기,명사
과일물,명사
과일산,명사
과일술,명사
과일채,명사
과일초,명사
과일편,명사
과잉공기곁수,명사
과잉나르개,명사
과잉론리식,명사
과잉전하나르개,명사
과정안,명사
과제설계,명사
과줄쌀,명사
과즙수,명사
과즙술,명사
과증음정,명사
과차,명사
과책,명사
과책하다,동사
과총,명사
과학-사전,명사
과학가,명사
과학기술문체,명사
과학선전대,명사
과학원,명사
과학원문법,명사
과학적공산주의,명사
과학평의회,명사
과학환상소설,명사
과학환상작품,명사
곽,명사
곽밥,명사
곽산군,명사
곽삽,명사
곽쇠,명사
곽인쇄,명사
곽지,명사
곽지발,명사
곽지식적재기,명사
관,명사
관갑피,명사
관개물길,명사
관개업,명사
관개줄기물길,명사
관개턴넬,명사
관건장치,명사
관계형용사,명사
관골지다,동사
관광대,명사
관광자,명사
관길,명사
관나사,명사
관나사틀개,명사
관낫균,명사
관등급,명사
관람렬차,명사
관람삭도,명사
관료,명사
관료주의기,명사
관류,명사
관류,명사
관리공,명사
관리로력,명사
관리벌,명사
관리일군,명사
관리자동화,명사
관리자동화기구,명사
관리자동화장치,명사
관리자동화체계,명사
관리프로그람,명사
관모산뱀눈나비,명사
관모양꽃갓,명사
관목,명사
관묶음,명사
관문도시,명사
관문주의,명사
관벽뚫기,명사
관병,명사
관병일치,명사
관사,명사
관산격절,명사
관상거리,명사
관상물림,명사
관상정맥굴,명사
관성단차,명사
관성렬차,명사
관성륜,명사
관성자동차,명사
관성차,명사
관성콘베아,명사
관세률표,명사
관세지역,명사
관세표준가격,명사
관소,명사
관수관,명사
관수송,명사
관식,명사
관식수문,명사
관싸개,명사
관압시험기,명사
관용수철,명사
관위,명사
관자,명사
관절반,명사
관절반달반,명사
관점,명사
관제,명사
관종,명사
관주,명사
관주머니이끼,명사
관찰추공,명사
관청물,명사
관촉사돌부처,명사
관측추공,명사
관털벌레,명사
관통곡,명사
관통구릉,명사
관통애자,명사
관통연습,명사
관틀개,명사
관평,명사
관풍금,명사
관형공기예열기,명사
관화,명사
괄랭이,명사
괄아먹다,동사
괄익다,동사
괄취,명사
광각,명사
광고-지,명사
광골반,명사
광구뎅이,명사
광구써레채찍벌레,명사
광굴,명사
광대꽃돌드레,명사
광대진드기병,명사
광대화물,명사
광란형,명사
광량자,명사
광량자로케트,명사
광록음,명사
광률체,명사
광마,명사
광마반,명사
광명성,명사
광묘,명사
광물거품,명사
광물결,명사
광물굳기,명사
광물깬자리,명사
광물단구,명사
광물물리화학,명사
광물성기름,명사
광물성동약제,명사
광물성안료,명사
광물질-화,명사
광물질먹이,명사
광물화가스,명사
광물화단계,명사
광미,명사
광복만리,명사
광복전,명사
광부절,명사
광산권양기,명사
광산란광도계,명사
광산압축기,명사
광산장,명사
광산전차,명사
광상생성시대,명사
광상수문지질학,명사
광석내기,명사
광석로두,명사
광석벌,명사
광석뽑기,명사
광석싹,명사
광석씻기,명사
광석앙금,명사
광석채워캐기법,명사
광석체,명사
광석캐기,명사
광선기둥,명사
광선류포,명사
광선묶음,명사
광선부화,명사
광선술,명사
광선식자,명사
광선식자기,명사
광솔불,명사
광솔옹이,명사
광시,명사
광액교반,명사
광액교반기,명사
광액분배기,명사
광업지구,명사
광염,명사
광영무쌍하다,형용사
광영지지,명사
광용도,명사
광우,명사
광의,명사
광이,명사
광재구,명사
광재비료,명사
광재솜,명사
광재콩크리트,명사
광전선광,명사
광절렬두촌백충,명사
광족,명사
광주리발판,명사
광줄기,명사
광중합인쇄판,명사
광차뒤집개,명사
광채,명사
광채하다,동사
광천관장,명사
광천료양소,명사
광천료양지,명사
광천흡입,명사
광체추적,명사
광택잉크인쇄,명사
광택청쉬파리,명사
광페,명사
광포오리,명사
광포전,명사
광포종오리,명사
광폭영화,명사
광학경위의,명사
광학등대,명사
광학문자읽기장치,명사
광학식록음,명사
광학적길이,명사
광학적질량,명사
광학조척,명사
광학프로필연마반,명사
괘궁정,명사
괘덕,명사
괘루부,명사
괘문,명사
괜치않다,형용사
괭이,명사
괭이농사,명사
괭이눈풀,명사
괭이밥풀,명사
괭이뿔,명사
괴나리보따리,명사
괴다,동사
괴렬,명사
괴렬되다,동사
괴렬하다,동사
괴뢰군살이,명사
괴면,명사
괴면판,명사
괴사막대균병,명사
괴산,명사
괴산되다,동사
괴상화물,명사
괴아-하다,동사
괴여오르다,동사
괴여올리다,동사
괴오르다,동사
괴완,명사
괴우다,동사
괴이증,명사
괴종경수모,명사
괴죄죄,
괴지,명사
괴지지,부사
괴지지하다,형용사
괴짚다,동사
괴풍망설,명사
괴회,명사
괴회지심,명사
괴회하다,동사
교관제,명사
교녀,명사
교대-성,명사
교대곁수,명사
교대뛰기,명사
